 Wed May 02 11:22:57 PDT 2012  NRCS National Water and Climate Center - Provisional Data - subject to revision Montana (PST) SNOTEL Site BEAGLE SPRINGS
Site Id,Date,Time,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) ,
318,2011-10-26,,     0.0,     3.3,    -8.0,    -0.2,    -9.8,    -6.4,       0,
318,2011-10-27,,     0.0,     3.3,    -1.9,     1.4,   -12.5,    -4.5,       0,
318,2011-10-28,,     0.0,     3.3,    -3.9,     3.1,    -5.6,    -2.0,       0,
318,2011-10-29,,     0.0,     3.3,     2.2,     6.8,    -4.7,     1.4,       0,
318,2011-10-30,,     0.0,     3.3,     1.0,     4.5,    -0.9,     2.0,       0,
318,2011-10-31,,     0.0,     3.3,     3.8,     9.8,    -1.2,     4.1,       0,
318,2011-11-01,,     0.0,     3.3,    -5.7,     7.2,    -5.7,     1.4,       0,
318,2011-11-02,,     0.0,     3.4,   -14.5,    -4.0,   -14.5,    -8.7,       0,
318,2011-11-03,,     0.0,     3.4,    -0.5,     2.2,   -14.9,    -5.1,       0,
318,2011-11-04,,     0.0,     3.4,    -2.0,     3.8,    -2.5,     0.0,       0,
318,2011-11-05,,     0.0,     3.4,    -5.8,     1.2,    -6.1,    -1.8,       0,
318,2011-11-06,,     0.0,     3.4,   -11.7,    -3.8,   -12.7,    -8.3,       0,
318,2011-11-07,,     0.0,     3.5,    -9.8,    -5.7,   -12.6,    -8.8,       0,
318,2011-11-08,,     0.0,     3.5,    -8.1,    -2.0,   -11.5,    -8.3,       0,
318,2011-11-09,,     0.0,     3.5,    -8.1,    -1.6,   -12.0,    -7.6,       0,
318,2011-11-10,,     0.0,     3.5,    -3.2,     1.0,    -8.8,    -4.4,       0,
318,2011-11-11,,     0.0,     3.5,     0.0,     6.5,    -4.3,     1.1,       0,
318,2011-11-12,,     0.2,     3.5,    -2.5,     5.2,    -2.6,     0.9,       1,
318,2011-11-13,,     0.4,     3.7,    -6.7,    -1.9,    -9.4,    -6.4,       5,
318,2011-11-14,,     0.4,     3.7,    -5.6,    -1.9,    -6.9,    -5.1,       4,
318,2011-11-15,,     0.4,     3.7,    -7.0,    -3.1,    -7.1,    -5.4,       4,
318,2011-11-16,,     0.4,     3.9,   -14.4,    -5.5,   -14.4,    -9.0,       6,
318,2011-11-17,,     0.5,     3.9,    -3.5,    -2.4,   -16.6,    -8.0,       5,
318,2011-11-18,,     1.0,     4.2,    -5.9,     1.0,    -6.9,    -2.3,      11,
318,2011-11-19,,     1.0,     4.3,    -9.9,    -2.3,   -12.5,    -7.5,      10,
318,2011-11-20,,     1.1,     4.4,   -11.8,    -7.4,   -14.8,   -11.6,      10,
318,2011-11-21,,     1.1,     4.5,    -4.8,    -1.1,   -14.7,    -7.2,       9,
318,2011-11-22,,     1.1,     4.5,    -3.8,    -1.3,    -7.6,    -4.6,       9,
318,2011-11-23,,     1.1,     4.5,    -1.5,     2.4,    -4.3,    -0.9,       8,
318,2011-11-24,,     1.2,     4.5,     0.8,     4.1,    -1.7,     1.1,       7,
318,2011-11-25,,     1.1,     4.5,    -1.8,     3.9,    -4.1,     0.4,       8,
318,2011-11-26,,     1.2,     4.6,   -12.5,    -1.5,   -12.9,    -7.4,       9,
318,2011-11-27,,     1.3,     4.6,    -2.0,     2.5,   -13.7,    -4.7,       9,
318,2011-11-28,,     1.3,     4.6,     1.7,     8.3,    -2.4,     3.5,       8,
318,2011-11-29,,     1.3,     4.6,    -2.5,     3.7,    -4.6,    -0.4,       8,
318,2011-11-30,,     1.3,     4.6,     0.1,     5.3,    -3.6,     0.3,       8,
318,2011-12-01,,     1.5,     4.7,   -12.2,     0.3,   -12.2,    -6.3,      11,
318,2011-12-02,,     1.5,     4.7,    -1.9,    -1.9,   -15.9,    -8.6,      11,
318,2011-12-03,,     1.4,     4.8,   -12.3,    -0.7,   -13.0,    -7.8,      10,
318,2011-12-04,,     1.5,     4.8,    -9.2,    -6.4,   -16.8,   -11.5,      10,
318,2011-12-05,,     1.8,     5.1,   -21.5,    -9.2,   -22.1,   -14.2,      15,
318,2011-12-06,,     1.8,     5.1,    -8.9,    -6.2,   -22.2,   -12.8,      13,
318,2011-12-07,,     1.8,     5.1,    -3.8,     2.6,   -12.5,    -3.4,      12,
318,2011-12-08,,     1.8,     5.1,    -6.9,     0.6,    -7.3,    -3.0,      12,
318,2011-12-09,,     1.8,     5.1,    -4.9,    -3.2,    -8.7,    -5.3,      12,
318,2011-12-10,,     1.8,     5.1,    -1.6,     0.9,    -5.3,    -3.0,      11,
318,2011-12-11,,     1.8,     5.1,    -2.7,     3.9,    -5.4,    -1.0,      11,
318,2011-12-12,,     1.8,     5.1,    -8.2,     0.0,    -8.8,    -5.1,      11,
318,2011-12-13,,     1.8,     5.1,    -7.3,    -2.9,   -10.1,    -7.9,      11,
318,2011-12-14,,     1.9,     5.2,    -6.8,    -2.0,    -8.9,    -6.3,      11,
318,2011-12-15,,     1.9,     5.2,    -9.8,    -3.0,   -10.6,    -6.5,      12,
318,2011-12-16,,     1.9,     5.2,    -8.3,    -2.8,   -12.6,    -7.5,      12,
318,2011-12-17,,     2.0,     5.2,    -1.9,    -1.0,   -11.1,    -5.0,      11,
318,2011-12-18,,     2.0,     5.2,     2.5,     5.0,    -3.9,     0.4,      11,
318,2011-12-19,,     2.0,     5.2,    -3.9,     4.4,    -4.5,     0.5,      11,
318,2011-12-20,,     2.0,     5.2,    -3.2,    -1.3,    -9.4,    -5.0,      11,
318,2011-12-21,,     2.0,     5.2,    -4.4,     0.6,    -5.4,    -1.8,      11,
318,2011-12-22,,     2.2,     5.3,   -15.6,    -4.0,   -15.9,   -10.8,      14,
318,2011-12-23,,     2.2,     5.3,    -4.9,    -4.3,   -16.7,    -9.3,      14,
318,2011-12-24,,     2.2,     5.3,    -3.6,     1.0,    -5.8,    -2.6,      14,
318,2011-12-25,,     2.2,     5.3,    -3.5,     1.9,    -5.5,    -1.7,      14,
318,2011-12-26,,     2.2,     5.3,    -4.1,     6.6,    -4.6,    -0.7,      13,
318,2011-12-27,,     2.2,     5.3,    -1.4,     1.1,    -8.7,    -3.9,      13,
318,2011-12-28,,     2.2,     5.3,    -0.3,    -0.3,    -5.5,    -3.1,      13,
318,2011-12-29,,     2.4,     5.5,     0.9,     2.0,    -0.6,     1.1,      13,
318,2011-12-30,,     2.6,     5.5,    -0.7,     1.3,    -6.0,    -2.2,      15,
318,2011-12-31,,     3.1,     6.1,    -7.3,     3.0,    -7.3,    -0.4,      20,




